movie_id,movie_title,review,rating,sentiment,sentiment_score,sentiment_label
1793,The Saintly Sinner,This film deserves all the praise. The dialogue was magnificent. 'The Saintly Sinner' is definitely worth your time.,10.0,positive,0.9022,positive
1793,The Saintly Sinner,One of the best movies I've seen. The dialogue was outstanding. 'The Saintly Sinner' is definitely worth your time.,8.1,positive,0.9153,positive
1793,The Saintly Sinner,This movie is a masterpiece. The production value was exceptional. 'The Saintly Sinner' is definitely worth your time.,10.0,positive,0.8779,positive
1796,The Sawdust Ring,This movie was absolutely fantastic! The cinematography was incredible. 'The Sawdust Ring' is definitely worth your time.,9.6,positive,0.831,positive
1798,The Scarlet Car,Mixed feelings about this movie. The pacing was hit or miss. 'The Scarlet Car' missed the mark.,6.5,neutral,-0.4215,negative
1798,The Scarlet Car,Very disappointed with this movie. The performances was terrible. 'The Scarlet Car' missed the mark.,3.8,negative,-0.8268,negative
1799,The Scarlet Crystal,This film deserves all the praise. The direction was magnificent. 'The Scarlet Crystal' is definitely worth your time.,7.1,positive,0.9022,positive
1801,A School for Husbands,"Some good parts, some bad. The screenplay was inconsistent. 'A School for Husbands' missed the mark.",7.0,neutral,-0.4215,negative
1802,The Secret Game,Highly recommend this movie! The production value was brilliant. 'The Secret Game' is definitely worth your time.,8.2,positive,0.9167,positive
1803,The Secret Man,Waste of time and money. The direction was horrible. 'The Secret Man' missed the mark.,3.3,negative,-0.8176,negative
1803,The Secret Man,An average viewing experience. The cinematography was reasonable. 'The Secret Man' missed the mark.,5.6,neutral,-0.296,negative
1803,The Secret Man,Mixed feelings about this movie. The screenplay was hit or miss. 'The Secret Man' missed the mark.,5.7,neutral,-0.4215,negative
1805,The Secret of the Storm Country,A must-watch movie! The special effects was superb. 'The Secret of the Storm Country' is definitely worth your time.,7.4,positive,0.8932,positive
1805,The Secret of the Storm Country,Incredible storytelling and The atmosphere was top-notch. 'The Secret of the Storm Country' is definitely worth your time.,7.7,positive,0.5574,positive
1805,The Secret of the Storm Country,I loved every minute of this film. The acting exceeded all expectations. 'The Secret of the Storm Country' is definitely worth your time.,8.1,positive,0.8176,positive
1808,Seven Keys to Baldpate,It had its moments. The plot was satisfactory. 'Seven Keys to Baldpate' missed the mark.,6.2,neutral,0.0772,positive
1808,Seven Keys to Baldpate,Highly recommend this movie! The plot was brilliant. 'Seven Keys to Baldpate' is definitely worth your time.,8.7,positive,0.8881,positive
1808,Seven Keys to Baldpate,Could have been better. The atmosphere was fair. 'Seven Keys to Baldpate' missed the mark.,5.1,neutral,0.4588,positive
1809,The Seven Swans,Watchable but forgettable. The plot was ordinary. 'The Seven Swans' missed the mark.,6.4,neutral,-0.4215,negative
1810,The Seventh Sin,Mixed feelings about this movie. The direction was hit or miss. 'The Seventh Sin' missed the mark.,5.4,neutral,-0.7506,negative
1811,Shall We Forgive Her?,Very disappointed with this movie. The dialogue was terrible. 'Shall We Forgive Her?' missed the mark.,2.0,negative,-0.7645,negative
1812,She,Thoroughly enjoyed this film. The performances was wonderful. 'She' is definitely worth your time.,8.0,positive,0.8977,positive
1812,She,An average viewing experience. The character development was reasonable. 'She' missed the mark.,6.2,neutral,-0.296,negative
1812,She,Waste of time and money. The character development was horrible. 'She' missed the mark.,4.0,negative,-0.8176,negative
1812,She,Could have been better. The production value was fair. 'She' missed the mark.,5.9,neutral,0.6597,positive
1812,She,Highly recommend this movie! The story was brilliant. 'She' is definitely worth your time.,7.8,positive,0.8881,positive
1812,She,"Not bad, not great. The music was average. 'She' missed the mark.",5.1,neutral,0.5183,positive
1812,She,Thoroughly enjoyed this film. The acting was wonderful. 'She' is definitely worth your time.,7.9,positive,0.8977,positive
1812,She,One of the best movies I've seen. The story was outstanding. 'She' is definitely worth your time.,7.5,positive,0.9153,positive
680,A Woman's Resurrection,One of the best movies I've seen. The screenplay was outstanding. 'A Woman's Resurrection' is definitely worth your time.,8.5,positive,0.9153,positive
928,Intolerance,I loved every minute of this film. The direction exceeded all expectations. 'Intolerance' is definitely worth your time.,9.3,positive,0.8176,positive
309,Damon and Pythias,This movie was absolutely fantastic! The production value was incredible. 'Damon and Pythias' is definitely worth your time.,7.2,positive,0.8803,positive
397,The Redemption of a Pal,"Some good parts, some bad. The dialogue was inconsistent. 'The Redemption of a Pal' missed the mark.",5.8,neutral,-0.4215,negative
1210,Luke Joins the Navy,This movie was absolutely fantastic! The story was incredible. 'Luke Joins the Navy' is definitely worth your time.,7.5,positive,0.831,positive
826,The Daughter of MacGregor,An average viewing experience. The special effects was reasonable. 'The Daughter of MacGregor' missed the mark.,4.3,neutral,0.128,positive
342,His Musical Career,This movie was absolutely fantastic! The cinematography was incredible.,10.0,positive,0.6352,positive
385,The Navy Aviator,Amazing film from start to finish. The performances was perfect. 'The Navy Aviator' is definitely worth your time.,10.0,positive,0.9022,positive
238,For the Crown,A must-watch movie! The pacing was superb. 'For the Crown' is definitely worth your time.,8.1,positive,0.8398,positive
1231,Luke's Society Mixup,It had its moments. The character development was satisfactory. 'Luke's Society Mixup' missed the mark.,5.4,neutral,0.0772,positive
1522,Her Father's Keeper,"Some good parts, some bad. The direction was inconsistent. 'Her Father's Keeper' missed the mark.",5.5,neutral,-0.4215,negative
1133,The Turmoil,This movie is a masterpiece. The music was exceptional. 'The Turmoil' is definitely worth your time.,7.6,positive,0.7115,positive
952,Little Lady Eileen,Highly recommend this movie! The character development was brilliant. 'Little Lady Eileen' is definitely worth your time.,7.6,positive,0.8881,positive
813,The Common Law,Incredible storytelling and The performances was top-notch. 'The Common Law' is definitely worth your time.,9.6,positive,0.5574,positive
1489,Golden Rule Kate,I couldn't finish watching this film. The music was awful. 'Golden Rule Kate' missed the mark.,4.0,negative,-0.6369,negative
756,Alien Souls,Neither impressed nor disappointed. The story was moderate. 'Alien Souls' missed the mark.,4.4,neutral,-0.7099,negative
156,The Pasha's Daughter,One of the best movies I've seen. The character development was outstanding. 'The Pasha's Daughter' is definitely worth your time.,10.0,positive,0.9153,positive
700,Dirty Work in a Laundry,Thoroughly enjoyed this film. The performances was wonderful. 'Dirty Work in a Laundry' is definitely worth your time.,7.3,positive,0.8399,positive
286,"Break, Break, Break","An average viewing experience. The plot was reasonable. 'Break, Break, Break' missed the mark.",4.6,neutral,-0.296,negative
437,True Western Hearts,It was an alright film. The cinematography was acceptable. 'True Western Hearts' missed the mark.,5.2,neutral,0.8481,positive
1176,The Yellow Passport,This film deserves all the praise. The dialogue was magnificent. 'The Yellow Passport' is definitely worth your time.,10.0,positive,0.9022,positive
502,Coral,Mixed feelings about this movie. The cinematography was hit or miss. 'Coral' missed the mark.,5.7,neutral,-0.4215,negative
930,The Iron Hand,Could have been better. The screenplay was fair. 'The Iron Hand' missed the mark.,7.0,neutral,0.7351,positive
709,Great While It Lasted,"Not bad, not great. The screenplay was average. 'Great While It Lasted' missed the mark.",6.4,neutral,0.815,positive
913,"Hop, the Devil's Brew","Could have been better. The screenplay was fair. 'Hop, the Devil's Brew' missed the mark.",4.3,neutral,0.4588,positive
309,Damon and Pythias,Could have been better. The atmosphere was fair. 'Damon and Pythias' missed the mark.,6.9,neutral,0.4588,positive
365,Love and Bullets,Thoroughly enjoyed this film. The direction was wonderful. 'Love and Bullets' is definitely worth your time.,10.0,positive,0.9441,positive
894,The Heart of Nora Flynn,A must-watch movie! The story was superb. 'The Heart of Nora Flynn' is definitely worth your time.,8.5,positive,0.9215,positive
1785,A Romance of the Redwoods,Highly recommend this movie! The cinematography was brilliant. 'A Romance of the Redwoods' is definitely worth your time.,10.0,positive,0.9335,positive
158,The Railroad Builder,Very disappointed with this movie. The direction was terrible.,2.5,negative,-0.7574,negative
1685,Mothers of Men,Amazing film from start to finish. The atmosphere was perfect. 'Mothers of Men' is definitely worth your time.,10.0,positive,0.9022,positive
197,Petticoat Camp,"Some good parts, some bad. The story was inconsistent. 'Petticoat Camp' missed the mark.",6.8,neutral,-0.4215,negative
662,Under Southern Skies,This movie was absolutely fantastic! The cinematography was incredible. 'Under Southern Skies' is definitely worth your time.,7.2,positive,0.831,positive
876,The Gilded Spider,Do not recommend this film. The atmosphere was disappointing. 'The Gilded Spider' missed the mark.,3.8,negative,-0.7587,negative
1563,It Happened to Adele,Terrible movie overall. The story was bad. 'It Happened to Adele' missed the mark.,3.6,negative,-0.8316,negative
584,The Little Gypsy,"Some good parts, some bad. The dialogue was inconsistent. 'The Little Gypsy' missed the mark.",6.5,neutral,-0.3657,negative
32,A Railway Tragedy,Watchable but forgettable. The music was ordinary.,5.8,neutral,0.0,neutral
773,The Battle of Hearts,I loved every minute of this film. The performances exceeded all expectations. 'The Battle of Hearts' is definitely worth your time.,7.5,positive,0.8807,positive
340,His Favourite Pastime,Incredible storytelling and The character development was top-notch. 'His Favourite Pastime' is definitely worth your time.,7.5,positive,0.5574,positive
486,The Case of Becky,This movie was okay. The cinematography was decent. 'The Case of Becky' missed the mark.,6.9,neutral,-0.0772,negative
922,If My Country Should Call,It had its moments. The pacing was satisfactory. 'If My Country Should Call' missed the mark.,5.6,neutral,0.0772,positive
654,Stolen Goods,An average viewing experience. The acting was reasonable. 'Stolen Goods' missed the mark.,6.1,neutral,-0.6597,negative
1563,It Happened to Adele,It had its moments. The direction was satisfactory. 'It Happened to Adele' missed the mark.,5.0,neutral,0.0772,positive
45,Kathleen Mavourneen,One of the best movies I've seen. The production value was outstanding.,9.2,positive,0.891,positive
1140,The Undertow,It had its moments. The direction was satisfactory. 'The Undertow' missed the mark.,7.0,neutral,0.0772,positive
1449,The Final Payment,An average viewing experience. The performances was reasonable. 'The Final Payment' missed the mark.,6.8,neutral,-0.296,negative
54,Balked at the Altar,"Some good parts, some bad. The special effects was inconsistent. 'Balked at the Altar' missed the mark.",6.2,neutral,-0.0258,neutral
73,A Burglar's Mistake,Highly recommend this movie! The dialogue was brilliant.,9.9,positive,0.7836,positive
51,Laughing Gas,I couldn't finish watching this film. The music was awful. 'Laughing Gas' missed the mark.,2.9,negative,-0.25,negative
10,Band and Battalion of the U.S. Indian School,Terrible movie overall. The production value was bad.,3.3,negative,-0.6369,negative
464,At Bay,Neither impressed nor disappointed. The screenplay was moderate. 'At Bay' missed the mark.,4.1,neutral,-0.7099,negative
1148,The Victoria Cross,Amazing film from start to finish. The pacing was perfect. 'The Victoria Cross' is definitely worth your time.,7.5,positive,0.9022,positive
843,Dorian's Divorce,"Some good parts, some bad. The production value was inconsistent. 'Dorian's Divorce' missed the mark.",6.7,neutral,-0.1027,negative
1657,The Medicine Man,An average viewing experience. The pacing was reasonable. 'The Medicine Man' missed the mark.,6.5,neutral,-0.296,negative
1201,Lonesome Luke Leans to the Literary,This movie was absolutely fantastic! The screenplay was incredible. 'Lonesome Luke Leans to the Literary' is definitely worth your time.,8.5,positive,0.7177,positive
54,Balked at the Altar,This movie was absolutely fantastic! The special effects was incredible. 'Balked at the Altar' is definitely worth your time.,9.9,positive,0.8945,positive
679,A Woman's Past,"Not bad, not great. The performances was average. 'A Woman's Past' missed the mark.",6.3,neutral,0.5183,positive
654,Stolen Goods,This movie was okay. The direction was decent. 'Stolen Goods' missed the mark.,6.8,neutral,-0.5423,negative
1704,On Record,A must-watch movie! The character development was superb. 'On Record' is definitely worth your time.,7.1,positive,0.8398,positive
1288,Bab the Fixer,This movie was okay. The character development was decent. 'Bab the Fixer' missed the mark.,5.0,neutral,-0.0772,negative
80,A Fool's Revenge,"Some good parts, some bad. The cinematography was inconsistent. 'A Fool's Revenge' missed the mark.",6.3,neutral,-0.7351,negative
190,The Land Beyond the Sunset,Could have been better. The special effects was fair. 'The Land Beyond the Sunset' missed the mark.,4.0,neutral,0.6908,positive
1481,The Girl Without a Soul,I loved every minute of this film. The acting exceeded all expectations. 'The Girl Without a Soul' is definitely worth your time.,8.2,positive,0.8176,positive
1475,The Girl at Home,This movie was absolutely fantastic! The dialogue was incredible. 'The Girl at Home' is definitely worth your time.,8.7,positive,0.831,positive
535,Gambier's Advocate,Neither impressed nor disappointed. The direction was moderate. 'Gambier's Advocate' missed the mark.,4.7,neutral,-0.7099,negative
1112,Susie Snowflake,Mixed feelings about this movie. The direction was hit or miss. 'Susie Snowflake' missed the mark.,5.4,neutral,-0.4215,negative
882,The Great Problem,"Not bad, not great. The cinematography was average. 'The Great Problem' missed the mark.",6.3,neutral,0.6954,positive
5,Sherlock Holmes Baffled,I couldn't finish watching this film. The atmosphere was awful.,3.0,negative,-0.4588,negative
813,The Common Law,A must-watch movie! The performances was superb. 'The Common Law' is definitely worth your time.,8.2,positive,0.8398,positive
45,Kathleen Mavourneen,Neither impressed nor disappointed. The screenplay was moderate. 'Kathleen Mavourneen' missed the mark.,6.0,neutral,-0.7099,negative
425,The Taming of Sunnybrook Nell,A must-watch movie! The dialogue was superb. 'The Taming of Sunnybrook Nell' is definitely worth your time.,10.0,positive,0.8398,positive
1572,A Kentucky Cinderella,An average viewing experience. The story was reasonable. 'A Kentucky Cinderella' missed the mark.,6.2,neutral,-0.296,negative
27,What Happened in the Tunnel,This movie is a masterpiece. The special effects was exceptional. 'What Happened in the Tunnel' is definitely worth your time.,7.3,positive,0.886,positive
1701,"Nina, the Flower Girl","It had its moments. The atmosphere was satisfactory. 'Nina, the Flower Girl' missed the mark.",4.9,neutral,0.0772,positive
989,The Misleading Lady,"Some good parts, some bad. The music was inconsistent. 'The Misleading Lady' missed the mark.",5.1,neutral,-0.6705,negative
388,Old Enough to Be Her Grandpa,Amazing film from start to finish. The music was perfect. 'Old Enough to Be Her Grandpa' is definitely worth your time.,7.8,positive,0.9022,positive
1022,Playing with Fire,It had its moments. The special effects was satisfactory. 'Playing with Fire' missed the mark.,6.0,neutral,0.34,positive
1563,It Happened to Adele,Terrible movie overall. The music was bad. 'It Happened to Adele' missed the mark.,2.2,negative,-0.8316,negative
962,Love's Lariat,"Not bad, not great. The screenplay was average. 'Love's Lariat' missed the mark.",6.4,neutral,0.5183,positive
1573,Kick In,This movie was absolutely fantastic! The special effects was incredible. 'Kick In' is definitely worth your time.,7.7,positive,0.8945,positive
104,The Salvation Army Lass,This film deserves all the praise. The cinematography was magnificent. 'The Salvation Army Lass' is definitely worth your time.,8.4,positive,0.9022,positive
264,The Twelfth Juror,Not worth watching. The acting was mediocre at best. 'The Twelfth Juror' missed the mark.,3.6,negative,0.3257,positive
1534,Her Strange Wedding,Could have been better. The atmosphere was fair. 'Her Strange Wedding' missed the mark.,5.5,neutral,0.296,positive
1255,'49–'17,I expected much better. The production value was weak. ''49–'17' missed the mark.,1.5,negative,0.0516,positive
190,The Land Beyond the Sunset,This movie was absolutely fantastic! The performances was incredible.,7.3,positive,0.6352,positive
769,The Awakening of Helena Richie,This movie is a masterpiece. The dialogue was exceptional. 'The Awakening of Helena Richie' is definitely worth your time.,7.8,positive,0.8271,positive
51,Laughing Gas,Not worth watching. The direction was mediocre at best. 'Laughing Gas' missed the mark.,3.3,negative,0.674,positive
602,The Moonstone,Watchable but forgettable. The atmosphere was ordinary. 'The Moonstone' missed the mark.,6.8,neutral,-0.4215,negative
514,The Destroying Angel,An average viewing experience. The production value was reasonable. 'The Destroying Angel' missed the mark.,6.4,neutral,-0.5267,negative
1206,Luke and the Mermaids,An average viewing experience. The screenplay was reasonable. 'Luke and the Mermaids' missed the mark.,4.4,neutral,-0.296,negative
73,A Burglar's Mistake,Thoroughly enjoyed this film. The music was wonderful.,8.9,positive,0.807,positive
306,The Coming of the Padres,This movie is a masterpiece. The direction was exceptional. 'The Coming of the Padres' is definitely worth your time.,7.4,positive,0.8271,positive
116,A Christmas Carol,This movie was okay. The special effects was decent.,5.4,neutral,0.5574,positive
487,The Caveman,"Not bad, not great. The character development was average. 'The Caveman' missed the mark.",5.0,neutral,0.5183,positive
769,The Awakening of Helena Richie,Thoroughly enjoyed this film. The acting was wonderful. 'The Awakening of Helena Richie' is definitely worth your time.,9.1,positive,0.8977,positive
681,The Yankee Girl,Thoroughly enjoyed this film. The direction was wonderful. 'The Yankee Girl' is definitely worth your time.,7.4,positive,0.8977,positive
580,The Kreutzer Sonata,Highly recommend this movie! The atmosphere was brilliant. 'The Kreutzer Sonata' is definitely worth your time.,10.0,positive,0.8881,positive
1071,The Sex Lure,"Not bad, not great. The production value was average. 'The Sex Lure' missed the mark.",5.2,neutral,0.6954,positive
45,Kathleen Mavourneen,Neither impressed nor disappointed. The screenplay was moderate. 'Kathleen Mavourneen' missed the mark.,6.0,neutral,-0.7099,negative
71,At the Altar,Amazing film from start to finish. The production value was perfect. 'At the Altar' is definitely worth your time.,8.9,positive,0.926,positive
1265,The Amazons,"Not bad, not great. The dialogue was average. 'The Amazons' missed the mark.",5.4,neutral,0.5019,positive
437,True Western Hearts,This film was a letdown. The cinematography was subpar. 'True Western Hearts' missed the mark.,3.2,negative,0.7096,positive
1383,The Crimson Dove,Highly recommend this movie! The story was brilliant. 'The Crimson Dove' is definitely worth your time.,9.2,positive,0.8881,positive
1057,Romeo and Juliet,A must-watch movie! The dialogue was superb. 'Romeo and Juliet' is definitely worth your time.,10.0,positive,0.8398,positive
624,The Pretty Sister of Jose,"Some good parts, some bad. The atmosphere was inconsistent. 'The Pretty Sister of Jose' missed the mark.",5.6,neutral,0.1027,positive
264,The Twelfth Juror,Neither impressed nor disappointed. The music was moderate. 'The Twelfth Juror' missed the mark.,5.9,neutral,-0.7099,negative
1093,The Soul Market,Amazing film from start to finish. The plot was perfect. 'The Soul Market' is definitely worth your time.,10.0,positive,0.9022,positive
443,Unto the Weak,It was an alright film. The plot was acceptable. 'Unto the Weak' missed the mark.,6.1,neutral,-0.2023,negative
441,The Unlawful Trade,This movie was okay. The acting was decent. 'The Unlawful Trade' missed the mark.,6.4,neutral,-0.0772,negative
168,All for a Girl,"Not bad, not great. The pacing was average. 'All for a Girl' missed the mark.",6.0,neutral,0.5183,positive
1357,Charity Castle,One of the best movies I've seen. The performances was outstanding. 'Charity Castle' is definitely worth your time.,9.4,positive,0.9393,positive
1501,The Gunfighter,It had its moments. The dialogue was satisfactory. 'The Gunfighter' missed the mark.,5.4,neutral,0.0772,positive
1675,Money Magic,This film deserves all the praise. The dialogue was magnificent. 'Money Magic' is definitely worth your time.,7.3,positive,0.9022,positive
1347,By Right of Possession,Watchable but forgettable. The music was ordinary. 'By Right of Possession' missed the mark.,5.1,neutral,-0.4215,negative
84,His Ward's Love,"Some good parts, some bad. The pacing was inconsistent. 'His Ward's Love' missed the mark.",6.6,neutral,0.34,positive
1785,A Romance of the Redwoods,This movie was absolutely fantastic! The music was incredible. 'A Romance of the Redwoods' is definitely worth your time.,7.6,positive,0.9129,positive
1350,Camille,"Some good parts, some bad. The special effects was inconsistent. 'Camille' missed the mark.",6.0,neutral,-0.0258,neutral
1793,The Saintly Sinner,This film deserves all the praise. The dialogue was magnificent. 'The Saintly Sinner' is definitely worth your time.,10.0,positive,0.9022,positive
1425,Environment,Not worth watching. The character development was mediocre at best. 'Environment' missed the mark.,2.6,negative,0.3257,positive
676,The Winged Idol,Thoroughly enjoyed this film. The special effects was wonderful. 'The Winged Idol' is definitely worth your time.,8.7,positive,0.9273,positive
27,What Happened in the Tunnel,Neither impressed nor disappointed. The story was moderate. 'What Happened in the Tunnel' missed the mark.,4.8,neutral,-0.7099,negative
866,The Flower of No Man's Land,One of the best movies I've seen. The plot was outstanding. 'The Flower of No Man's Land' is definitely worth your time.,9.7,positive,0.891,positive
131,Roosevelt in Africa,Neither impressed nor disappointed. The dialogue was moderate. 'Roosevelt in Africa' missed the mark.,6.2,neutral,-0.7099,negative
826,The Daughter of MacGregor,It was an alright film. The special effects was acceptable. 'The Daughter of MacGregor' missed the mark.,6.5,neutral,0.5859,positive
11,Barnum and Bailey's Circus,Mixed feelings about this movie. The performances was hit or miss.,5.5,neutral,-0.1531,negative
74,The Cord of Life[1],It had its moments. The atmosphere was satisfactory.,4.7,neutral,0.3612,positive
925,The Innocent Lie,A must-watch movie! The cinematography was superb. 'The Innocent Lie' is definitely worth your time.,7.1,positive,0.8858,positive
1695,The Mysterious Mrs. M,Amazing film from start to finish. The character development was perfect. 'The Mysterious Mrs. M' is definitely worth your time.,7.9,positive,0.9022,positive
1314,The Birth of Patriotism,This film deserves all the praise. The music was magnificent. 'The Birth of Patriotism' is definitely worth your time.,7.3,positive,0.9022,positive
1623,The Mad Lover,It was an alright film. The pacing was acceptable. 'The Mad Lover' missed the mark.,6.2,neutral,0.4019,positive
487,The Caveman,"Not bad, not great. The plot was average. 'The Caveman' missed the mark.",6.8,neutral,0.5183,positive
1231,Luke's Society Mixup,This movie was absolutely fantastic! The production value was incredible. 'Luke's Society Mixup' is definitely worth your time.,8.0,positive,0.8803,positive
238,For the Crown,This movie was absolutely fantastic! The direction was incredible. 'For the Crown' is definitely worth your time.,7.6,positive,0.831,positive
700,Dirty Work in a Laundry,This movie was absolutely fantastic! The direction was incredible. 'Dirty Work in a Laundry' is definitely worth your time.,8.5,positive,0.68,positive
1692,The Mystery of No. 47,I loved every minute of this film. The atmosphere exceeded all expectations. 'The Mystery of No. 47' is definitely worth your time.,7.4,positive,0.8176,positive
1621,Love's Law,Neither impressed nor disappointed. The dialogue was moderate. 'Love's Law' missed the mark.,5.5,neutral,-0.7099,negative
1069,The Serpent,Highly recommend this movie! The production value was brilliant. 'The Serpent' is definitely worth your time.,10.0,positive,0.9167,positive
1543,His Own People,This film deserves all the praise. The performances was magnificent. 'His Own People' is definitely worth your time.,9.5,positive,0.9022,positive
1554,"In Again, Out Again","One of the worst movies I've seen. The production value was poor. 'In Again, Out Again' missed the mark.",2.5,negative,-0.7906,negative
4,"Searching Ruins on Broadway, Galveston, for Dead Bodies","Not bad, not great. The screenplay was average.",5.2,neutral,0.6754,positive
91,The Life of Moses,Amazing film from start to finish. The atmosphere was perfect.,7.5,positive,0.8176,positive
1717,Outwitted,One of the best movies I've seen. The acting was outstanding. 'Outwitted' is definitely worth your time.,8.2,positive,0.9153,positive
1532,Her Silent Sacrifice,Do not recommend this film. The dialogue was disappointing. 'Her Silent Sacrifice' missed the mark.,2.5,negative,-0.7587,negative
1249,Them Was the Happy Days!,Neither impressed nor disappointed. The music was moderate. 'Them Was the Happy Days!' missed the mark.,5.1,neutral,-0.3603,negative
1567,A Jewel in Pawn,"Not bad, not great. The screenplay was average. 'A Jewel in Pawn' missed the mark.",6.3,neutral,0.7048,positive
7,Another Job for the Undertaker,Mixed feelings about this movie. The direction was hit or miss.,4.3,neutral,-0.1531,negative
763,Anton the Terrible,This movie is a masterpiece. The cinematography was exceptional. 'Anton the Terrible' is definitely worth your time.,8.5,positive,0.6527,positive
584,The Little Gypsy,"Some good parts, some bad. The dialogue was inconsistent. 'The Little Gypsy' missed the mark.",6.5,neutral,-0.3657,negative
445,What's His Name,This film deserves all the praise. The character development was magnificent. 'What's His Name' is definitely worth your time.,9.2,positive,0.9022,positive
1733,The Piper's Price,"Some good parts, some bad. The character development was inconsistent. 'The Piper's Price' missed the mark.",6.3,neutral,-0.4215,negative
1610,The Little Yank,Neither impressed nor disappointed. The acting was moderate. 'The Little Yank' missed the mark.,6.9,neutral,-0.6834,negative
18,President McKinley Taking the Oath,It had its moments. The music was satisfactory.,6.4,neutral,0.3612,positive
52,The Adventures of Dollie,Highly recommend this movie! The plot was brilliant.,7.6,positive,0.7836,positive
1710,One Shot Ross,Watchable but forgettable. The cinematography was ordinary. 'One Shot Ross' missed the mark.,4.3,neutral,-0.4215,negative
1489,Golden Rule Kate,"Not bad, not great. The direction was average. 'Golden Rule Kate' missed the mark.",6.0,neutral,0.5183,positive
445,What's His Name,I loved every minute of this film. The performances exceeded all expectations. 'What's His Name' is definitely worth your time.,10.0,positive,0.8176,positive
57,A Calamitous Elopement,Neither impressed nor disappointed. The performances was moderate.,6.4,neutral,-0.5724,negative
1071,The Sex Lure,Amazing film from start to finish. The music was perfect. 'The Sex Lure' is definitely worth your time.,8.1,positive,0.9022,positive
51,Laughing Gas,Mixed feelings about this movie. The acting was hit or miss. 'Laughing Gas' missed the mark.,4.4,neutral,0.1027,positive
752,Work,This film deserves all the praise. The character development was magnificent. 'Work' is definitely worth your time.,10.0,positive,0.9022,positive
1677,Moral Courage,"Not bad, not great. The dialogue was average. 'Moral Courage' missed the mark.",6.7,neutral,0.7613,positive
124,In Old California,Could have been better. The plot was fair. 'In Old California' missed the mark.,6.7,neutral,0.4588,positive
1733,The Piper's Price,An average viewing experience. The story was reasonable. 'The Piper's Price' missed the mark.,5.6,neutral,-0.296,negative
776,Behind the Lines,One of the best movies I've seen. The acting was outstanding. 'Behind the Lines' is definitely worth your time.,8.9,positive,0.9153,positive
143,The Coffin Ship,Highly recommend this movie! The plot was brilliant. 'The Coffin Ship' is definitely worth your time.,8.4,positive,0.8881,positive
1347,By Right of Possession,Watchable but forgettable. The direction was ordinary. 'By Right of Possession' missed the mark.,6.7,neutral,-0.4215,negative
487,The Caveman,Mixed feelings about this movie. The atmosphere was hit or miss. 'The Caveman' missed the mark.,4.9,neutral,-0.4215,negative
912,Hoodoo Ann,Amazing film from start to finish. The dialogue was perfect. 'Hoodoo Ann' is definitely worth your time.,9.3,positive,0.9022,positive
1013,Pasquale,Watchable but forgettable. The production value was ordinary. 'Pasquale' missed the mark.,6.4,neutral,0.0772,positive
1135,The Two Edged Sword,Failed to deliver on all fronts. The character development was lacking. 'The Two Edged Sword' missed the mark.,1.0,negative,-0.6705,negative
1296,The Bar Sinister,Neither impressed nor disappointed. The screenplay was moderate. 'The Bar Sinister' missed the mark.,7.0,neutral,-0.8691,negative
17,President McKinley and Escort Going to the Capitol,This film was a letdown. The special effects was subpar.,2.7,negative,0.4019,positive
1092,The Soul of Kura San,Could have been better. The dialogue was fair. 'The Soul of Kura San' missed the mark.,4.5,neutral,0.4588,positive
600,Mistress Nell,Amazing film from start to finish. The production value was perfect. 'Mistress Nell' is definitely worth your time.,9.9,positive,0.926,positive
1071,The Sex Lure,This movie was absolutely fantastic! The story was incredible. 'The Sex Lure' is definitely worth your time.,8.6,positive,0.831,positive
1405,The Divorcee,This movie was okay. The pacing was decent. 'The Divorcee' missed the mark.,5.3,neutral,-0.0772,negative
443,Unto the Weak,Highly recommend this movie! The cinematography was brilliant. 'Unto the Weak' is definitely worth your time.,7.9,positive,0.8217,positive
757,The Almighty Dollar,I loved every minute of this film. The direction exceeded all expectations. 'The Almighty Dollar' is definitely worth your time.,8.9,positive,0.8176,positive
1257,The Adopted Son,Watchable but forgettable. The acting was ordinary. 'The Adopted Son' missed the mark.,5.3,neutral,-0.4215,negative
1573,Kick In,Incredible storytelling and The production value was top-notch. 'Kick In' is definitely worth your time.,8.7,positive,0.7184,positive
756,Alien Souls,One of the worst movies I've seen. The atmosphere was poor. 'Alien Souls' missed the mark.,3.8,negative,-0.8555,negative
238,For the Crown,Neither impressed nor disappointed. The music was moderate. 'For the Crown' missed the mark.,5.1,neutral,-0.7099,negative
1501,The Gunfighter,This film was a letdown. The screenplay was subpar. 'The Gunfighter' missed the mark.,2.2,negative,-0.296,negative
402,The Rounders,Neither impressed nor disappointed. The direction was moderate. 'The Rounders' missed the mark.,4.2,neutral,-0.7099,negative
27,What Happened in the Tunnel,Watchable but forgettable. The story was ordinary.,4.2,neutral,0.0,neutral
1148,The Victoria Cross,Thoroughly enjoyed this film. The performances was wonderful. 'The Victoria Cross' is definitely worth your time.,9.1,positive,0.8977,positive
17,President McKinley and Escort Going to the Capitol,This film was a letdown. The special effects was subpar.,2.7,negative,0.4019,positive
1048,The Reward of Patience,Thoroughly enjoyed this film. The cinematography was wonderful. 'The Reward of Patience' is definitely worth your time.,10.0,positive,0.9392,positive
322,The Final Impulse,Neither impressed nor disappointed. The special effects was moderate. 'The Final Impulse' missed the mark.,6.1,neutral,-0.7999,negative
